Communication Studies,"Minnesota State University, Mankato",MN
Medicine,East Valley Institute of Technology,AZ
Economics,University of Alabama Huntsville,AL
,,
International Studies,University of Oklahoma,OK
Liberal Studies,University of Redlands,CA
Nursing,Santa Fe College,FL
,,
,,
,,
,,
,,
Spanish,University of Redlands,CA
,,
,,
Criminal Justice,University of Massachusetts,MA
,,
Biological Sciences,University of North Carolina at Chapel Hill,NC
,,
,,
,,
Communication Studies,University of Minnesota-Twin Cities,MN
,,
,,
,,
,,
,,
,,
Criminal Justice,Glendale Community College,AZ
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Education,University of North Dakota,ND
Medicine,Southwestern Illinois College,IL
Communication,Santa Ana College,CA
English,Central Texas College,TX
,,
,,
,,
,,
,,
English,Salisbury University,MD
,,
,,
,,
Communication,Pennsylvania State University - Beaver,PA
,,
English,University of North Dakota,ND
,,
English,Rowan University,NJ
Economics,University of Southern California,CA
,,
,,
,,
Mathematics,Gwynedd-Mercy University,PA
Business,Presbyterian College,SC
,,
,,
Art,George Mason University,VA
Spanish,Pace University (all),NY
,,
,,
,,
Business,McMaster University,ON
,,
Business,McMaster University,ON
Statistics,California State University -  East Bay,CA
Computer Science,Sierra College ,CA
Criminal Justice,Kutztown University of Pennsylvania,PA
English,Berkeley College,NY
Business Administration,Berkeley College,NY
,,
,,
,,
Communication,Molloy College,NY
,,
Public Administration,University of Michigan - Flint,MI
English,University of Wisconsin - Marathon County,WI
Graphic Design,SUNY New Paltz,NY
Business,College of the Redwoods,CA
,,
,,
,,
English,Saginaw Valley State University,MI
English,Blinn College,TX
Public Administration,Portland State University,OR
,,
Management,Rutgers - State University of New Jersey,NJ
Psychology,Weber State University,UT
Art History,Texas State University,TX
English,Eastern Washington University,WA
Communication,Midlands Technical College,SC
,,
Music Education,Arizona State University,AZ
Nursing,Baker College of Allen Park,MI
English,Queensborough Community College,NY
Biology,National College,TN
Psychology,New Mexico Junior College,NM
Government,Austin Community College,TX
Economics,University of Utah,UT
,,
,,
Fine Arts,Blinn College,TX
Psychology,Paradise Valley Community College,AZ
,,
Cinema,Solano Community College (all campuses),CA
,,
,,
,,
Mathematics,El Camino College,CA
,,
Nursing,Renton Technical College,WA
,,
,,
Business,Glendale Community College,AZ
Mathematics,University of Connecticut,CT
Chemistry,San Jose State University,CA
History,Arizona State University,AZ
English,Aims Community College,CO
Engineering,Northern Arizona University,AZ
Health Science,University of Hawaii at Hilo,HI
Health Science,University of Hawaii at Hilo,HI
Criminal Justice,John Jay College of Criminal Justice,NY
,,
,,
Psychology,University of Tennessee - Chattanooga,TN
Chemistry,Lansing Community College,MI
Communication,Georgia Highlands College,GA
Information Systems,Pennsylvania State University,PA
Nursing,Southern Illinois University - Edwardsville,IL
Biology,Georgia Highlands College,GA
Business,High Point University,NC
English,John Tyler Community College,VA
Chemistry,San Jacinto College - North,TX
Psychology,York University (all campuses),ON
Computer Science,Brookdale Community College,NJ
Social Work,Troy University E-Campus,AL
Mathematics,Brookdale Community College,NJ
,,
Biological Sciences,Broward College (all campuses),FL
,,
Mathematics,Miami Dade College (all),FL
,,
,,
Art History,Northern Virginia Community College (all campuses),VA
Statistics,Oklahoma State University,OK
Computer Science,Freed-Hardeman University,TN
Communication,College of Southern Idaho,ID
,,
Economics,Loyola University Chicago,IL
Religion,University of Georgia,GA
Chemistry,Bristol Community College (all campuses),MA
English,University of Tennessee - Knoxville,TN
,,
Communication,Purdue University - West Lafayette,IN
,,
Education,Appalachian State University,NC
Economics,Henry Ford College,MI
Recreation,Texas State University,TX
Communication,University of Central Florida,FL
Mathematics,University of West Georgia,GA
,,
Computer Information Systems,Baruch College,NY
,,
Mathematics,New Jersey City University,NJ
,,
Education,Chattanooga State Community College,TN
Statistics,"University of Maryland, Baltimore County",MD
Biology,Clark College,WA
Kinesiology,University of British Columbia,BC
,,
Chemistry,Frederick Community College,MD
Mathematics,University of Wisconsin - Stevens Point,WI
Computer Science,University of Minnesota-Twin Cities,MN
Mathematics,John Jay College of Criminal Justice,NY
,,
Mathematics,San Jacinto College South,TX
Marketing,Auburn University at Montgomery,AL
Mathematics,University of Toledo,OH
Legal Studies,University of Central Florida,FL
Political Science,Bergen Community College,NJ
,,
Core Humanities,University of Nevada- Reno,NV
Psychology,Marshall University,WV
Art,University of the Incarnate Word,TX
International Studies,University of North Texas Health Science Center,TX
Biology,Brock University,ON
Writing,Montana State University,MT
Kinesiology,Humber College,ON
Chemistry,Indiana University Southeast,IN
Biology,Arizona State University - Polytechnic Campus,AZ
Sociology,Moreno Valley College - Riverside CCD,CA
Psychology,Ottawa University,KS
,,
Chemistry,John Jay College of Criminal Justice,NY
Nursing,University of Iowa,IA
Mathematics,University of New Brunswick,NB
Communication,University of Alabama,AL
Academic Learning Skills,University of South Carolina,SC
Humanities,George Mason University,VA
Human Services,George Washington University,DC
Design,University of Florida,FL
Mathematics,SUNY New Paltz,NY
Psychology,University of Michigan - Dearborn,MI
Select department,Chandler-Gilbert Community College,AZ
Fine Arts,Northwest Missouri State University,MO
Accounting,Lehman College,NY
African Studies,Stony Brook University (SUNY),NY
English,East Carolina University,NC
Art History,University of Waterloo,ON
Music,Montgomery College: Rockville Campus,MD
Philosophy,Mercy College,NY
History,Indiana University Southeast,IN
,,
Select department,Whittier College,CA
Religion,Evangel University,MO
Nursing,Nebraska Methodist College,NE
Chemistry,California State University Fullerton,CA
,,
Computer Science,Rutgers - State University of New Jersey,NJ
English,College of Southern Nevada (all campuses),NV
Theater,Texas Tech University,TX
,,
,,
Health Science,National University,CA
Political Science,San Joaquin Delta College,CA
History,Rutgers - State University of New Jersey,NJ
Economics,Gettysburg College,PA
Business,The Ohio State University,OH
Biology,Southern Connecticut State University,CT
Biology,Moravian College,PA
Statistics,Washington State University,WA
Mechanical Engineering,Stony Brook University (SUNY),NY
Philosophy,University of West Georgia,GA
Finance,Grand Canyon University,AZ
Accounting,University of Rochester,NY
Health Education,East Carolina University,NC
Japanese,California State University Fullerton,CA
,,
Plant  Soil Science,Washington State University,WA
History,Auburn University,AL
Psychology,East Carolina University,NC
Political Science,Lesley University,MA
Communication,Pennsylvania State University - Erie,PA
Mathematics,Pennsylvania State University - Erie,PA
,,
Writing,University of Maryland,MD
Criminal Justice,Florida Atlantic University,FL
Business,Azusa Pacific University-Azusa,CA
Biology,University of La Verne,CA
Psychology,Weber State University,UT
Religion,Bergen Community College,NJ
Art,El Camino College,CA
Marketing,Loyola University Maryland,MD
Computer Science,Boise State University,ID
Business,Farmingdale State College,NY
,,
,,
Mathematics,University of Washington,WA
Mathematics,Wharton County Junior College,TX
Art,Art Institute of Houston,TX
Spanish,University of California Riverside,CA
Science,Macomb Community College (all campuses),MI
Mathematics,University of Kansas,KS
Speech Communication,Tarrant County College (all),TX
,,
Mathematics,Western Nevada College,NV
Communication,Old Dominion University,VA
Chemistry,University of Maine,ME
Mathematics,Virginia Tech,VA
Psychology,Western Michigan University,MI
,,
Health Science,Pennsylvania College of Technology,PA
Education,Arizona State University,AZ
Psychology,University of North Texas,TX
English,West Virginia University,WV
Aviation,Seneca College of Applied Arts and Technology-ALL,ON
Chemistry,Pitt Community College,NC
Computer Science,Purdue University - West Lafayette,IN
Design,Seminole State College,FL
Computer Science,Capital Community College,CT
Mathematics,Roger Williams University,RI
History,University of Alabama,AL
Computer Science,Texas State University,TX
World Languages  Literatures,Portland State University,OR
,,
,,
Education,University of Alabama,AL
Art,University of Oklahoma,OK
Engineering,Central Connecticut State University,CT
Nursing,University of Miami,FL
English,College of San Mateo,CA
English,University of South Florida,FL
Psychology,Lincoln Land Community College,IL
Biology,University of Nebraska-Kearney,NE
Mathematics,New York City College of Technology,NY
Nursing,Capella University,MN
English,University of South Florida,FL
Languages  Communications,Prairie View A&M University,TX
Law,Osgoode Hall Law School,ON
English,Coconino Community College,AZ
Mathematics,Johnson County Community College,KS
,,
English,Palm Beach State College (all campuses),FL
,,
Accounting,National University,CA
Religion,North Park University and Theological Seminary,IL
Mathematics,Portland State University,OR
Computer Science,University of California San Diego,CA
Accounting,Baruch College,NY
Materials Engineering,University of Toronto - St. George Campus,ON
Mechanical Engineering,Northern Alberta Institute of Technology,AB
Psychology,Texas State University,TX
American Sign Language,University of Redlands,CA
Accounting,Hillsborough Community College (all campuses),FL
Computer Science,Oklahoma City Community College,OK
,,
Physics,Stevens Institute of Technology,NJ
Mathematics,Our Lady of the Lake University,TX
Economics,Towson University,MD
,,
English,University of Virginia,VA
Mathematics,University of Texas at San Antonio,TX
Religion,St. John's University,NY
English,Albion College,MI
Chemistry,Olympic College,WA
,,
Foreign Languages,University of Louisville,KY
Computer Science,University of Michigan - Flint,MI
International Studies,Brigham Young University-Idaho,ID
Nursing,Dixie State University,UT
Marketing,Brookdale Community College,NJ
Economics,University of North Carolina at Chapel Hill,NC
Economics,Embry-Riddle Aeronautical University Worldwide,AZ
Humanities,Macomb Community College (all campuses),MI
Religion,Glendale Community College,AZ
Information Science,Community College of Denver,CO
Mathematics,Golden West College,CA
Mathematics,San Diego Mesa College,CA
African-American Studies,University of Arizona,AZ
Political Science,Southern Methodist University,TX
Computer Science,Morehead State University,KY
Industrial Design,Art Center College of Design,CA
Languages,University of Florida,FL
Psychology,Mount Holyoke College,MA
Philosophy,Hanover College,IN
,,
Health Science,Mercy College,OH
History,Mars Hill College,NC
Women's Studies,University of Winnipeg,MB
Information Systems,New Jersey Institute of Technology,NJ
Business,Northwood University,MI
Business,The College of New Jersey,NJ
Education,Nova Southeastern University,FL
Health  Physical Education,Texas A&M University at College Station,TX
,,
,,
,,
Economics,"California State Polytechnic University, Pomona",CA
